Recipient	pg_14682_TAS	pg_14687_TAS	pg_14689_TAS	pg_14690_TAS	pg_14693_TAS	pg_14702_TAS	pg_14709_TAS	pg_14711_TAS	pg_14712_TAS	pg_14718_TAS	pg_14720_TAS	pg_14725_VIC	pg_14735_VIC	pg_14747_VIC	pg_14749_VIC	pg_14753_VIC	pg_14755_VIC	pg_14756_VIC	pg_14757_VIC	pg_14758_VIC	pg_14759_VIC	pg_14761_VIC	pg_14762_VIC	pg_14763_VIC	pg_14764_VIC	pg_14766_VIC	pg_14767_VIC	pg_14768_VIC	pg_14769_VIC	pg_14770_VIC	pg_14771_VIC	pg_14776_VIC	pg_14777_VIC	pg_14778_VIC	pg_14779_VIC	pg_14781_VIC	pg_14783_VIC	pg_14784_VIC	pg_14785_VIC	pg_14786_VIC	pg_14787_VIC	pg_14789_VIC	pg_14790_VIC	pg_14791_VIC	pg_14792_VIC	pg_14793_VIC	pg_14796_VIC	pg_14798_VIC	pg_14799_VIC	pg_14800_VIC	pg_14810_VIC	pg_14812_VIC	pg_14814_VIC	pg_14815_VIC	pg_14818_VIC	pg_15516_CHI	pg_15518_CHI	pg_15520_CHI	pg_15529_CHI	pg_15535_CHI	pg_15537_CHI	pg_15538_CHI	pg_15541_CHI	pg_15545_CHI	pg_15546_CHI	pg_15547_CHI	pg_15550_CHI	pg_15551_CHI	pg_15552_CHI	pg_15556_CHI	pg_15559_CHI	pg_15560_CHI	pg_15562_CHI	pg_15563_CHI	pg_15565_CHI	pg_15567_CHI	pg_15571_CHI	pg_15575_CHI	pg_15578_CHI	pg_15579_CHI	pg_15581_CHI	pg_15586_CHI	pg_15588_CHI	pg_15595_CHI	pg_15603_CHI	pg_15605_CHI	pg_15606_CHI	pg_15609_CHI	pg_15611_CHI	pg_15905_NZN	pg_15906_NZN	pg_15907_NZN	pg_15909_NZN	pg_15910_NZN	pg_15911_NZN	pg_15912_NZN	pg_15913_NZN	pg_15915_NZN	pg_15916_NZN	pg_15917_NZN	pg_15918_NZN	pg_15920_NZN	pg_15921_NZN	pg_15923_NZN	pg_15924_NZN	pg_15926_NZN	pg_15927_NZN	pg_15928_NZN	pg_15929_NZN	pg_15930_NZN	pg_15931_NZN	pg_15932_NZN	pg_15934_NZN	pg_15937_NZN	pg_15938_NZN	pg_15940_NZN	pg_15942_NZN	pg_15943_NZN	pg_15944_NZN	pg_15946_NZN	pg_15948_NZN	pg_15949_NZN	pg_15950_NZN	pg_15951_NZN	pg_15952_NZN	pg_15953_NZN	pg_15954_NZN	pg_15955_NZN	pg_15957_NZN	pg_15958_NZN	pg_15959_NZN	pg_15963_NZN	pg_15975_NZN	pg_15980_NZN	pg_15981_NZN	pg_15982_NZN	pg_15984_NZN	pg_15986_NZN	pg_15987_NZN	pg_15988_NZN	pg_15991_NZN	pg_15993_NZN	pg_15995_NZN	pg_15997_NZN	pg_16000_NZS	pg_16002_NZS	pg_16003_NZS	pg_16009_NZS	pg_16010_NZS	pg_16012_NZS	pg_16022_NZS	pg_16025_NZS	pg_16034_NZS	pg_16037_NZS	pg_16039_NZS	pg_16040_NZS	pg_16042_NZS	pg_16043_NZS	pg_16045_NZS	pg_16046_NZS	pg_16056_NZS	pg_16057_NZS	pg_16067_NZS	pg_16068_NZS	pg_16069_NZS	pg_16070_NZS	pg_16073_NZS	pg_16074_NZS	pg_16075_NZS	pg_16076_NZS	pg_16077_NZS	pg_16078_NZS	pg_16079_NZS	pg_16080_NZS	pg_16081_NZS	pg_16084_NZS	pg_16089_NZS	pg_16091_NZS	pg_16092_NZS	pg_16093_NZS	pg_16094_NZS	pg_16096_NZS	pg_16097_NZS	pg_16099_NZS	pg_16100_NZS	pg_16101_NZS	pg_16104_NZS	pg_16106_NZS	pg_16107_NZS	pg_16108_NZS	pg_16111_NZS	pg_16112_NZS	pg_16113_NZS	pg_16114_NZS	pg_16115_NZS	pg_16116_NZS	pg_16117_NZS	pg_16119_NZS	pg_16122_NZS	pg_16123_NZS	pg_16124_NZS	pg_16126_NZS	pg_16128_NZS	pg_16130_NZS	pg_16131_NZS	pg_16132_NZS	pg_16134_NZS	pg_16135_NZS	pg_16138_PHO	pg_16139_PHO	pg_16140_PHO	pg_16141_PHO	pg_16142_CHI	pg_17204_CAM	pg_17206_NZS	pg_17208_NZS
pg_15959_NZN	13559	13899	12091	12773	13553	14053	12968	12194	13560	11485	11087	14266	14295	12662	13394	12096	13066	13448	13560	13931	13534	12545	12771	11381	11916	12021	13701	12475	14445	13982	14078	12922	14159	14389	12224	14264	13125	12463	13265	13125	14049	13482	12924	12570	12133	12678	13504	12485	12960	13346	13660	13087	12867	13811	14019	13059	14071	13572	13777	14094	14631	11305	13644	12000	12158	11823	12743	10722	12996	12839	11900	12275	11765	11337	11616	11896	13427	12022	11316	13328	14492	13928	14401	13883	11483	13214	12085	12033	13009	13900	12322	12673	12555	12102	11841	13436	12049	14459	13278	13542	14178	13118	14433	13787	14598	13775	13749	13163	13538	13302	13484	13892	13899	13748	12567	13986	14543	13396	12493	12707	13875	14287	14264	11017	13151	11676	13160	12962	13317	13253	0	12670	13809	12161	12873	12420	14323	13937	11892	12092	12120	13340	13324	14375	13844	11576	12802	12950	14311	12859	13551	13703	13852	13292	12191	13726	11950	11930	14565	11970	12698	14440	13945	12407	14073	14423	14000	13313	13530	14400	13342	14523	12745	13981	14010	13093	12653	12575	13628	13170	13085	12804	14499	12467	14150	12602	14494	12569	13940	13759	13450	13792	13949	13217	14141	13661	13954	13822	14152	14588	13221	14544	13334	14537	13970	14460	13868	13702	13193	12899	12731	13410	14473	12927	12333	14541
pg_15963_NZN	13392	14273	12297	12642	13672	14121	13004	12187	14468	11225	10693	14196	14252	12567	13871	12180	13158	13579	13760	14036	13424	11984	12646	10620	11388	12422	13451	12185	14377	14098	14039	12924	13935	14505	11873	14341	13577	12311	12482	12675	13965	13172	13128	12356	12188	12524	13742	12024	12334	13274	13940	13362	12343	14269	13911	12478	13804	13734	13330	14415	14567	10840	13501	11781	11690	11303	12412	10310	12459	13436	11400	12026	10976	11062	11381	11606	13477	12411	10841	13539	14745	14409	14407	13882	11399	13752	12774	11825	12420	14282	12654	12120	12966	12164	11848	13516	12308	14584	13220	13693	14742	13047	14458	13709	14676	13811	13816	13322	13682	13373	13626	14178	13884	13869	12514	14188	14636	13589	12565	12882	13916	14277	14397	10706	13054	11949	13220	13104	13353	13356	12664	0	13712	12132	12040	11795	14391	14001	11573	11934	11481	13234	12677	14309	13735	11325	13025	13114	14147	12873	14040	13458	13738	13741	12228	13379	11606	11451	14507	11504	13057	14446	13972	11923	14047	14324	14210	13285	13191	14377	12600	14780	13417	13712	13980	13202	12747	12676	13668	13364	13321	12993	14512	12198	14307	12809	14532	12106	14011	13951	13496	14124	14172	13351	14391	13697	14033	13371	14187	14624	13157	14621	13263	14519	14351	14544	13890	13776	13483	13240	13077	13673	14538	12743	12129	14586
pg_15975_NZN	14236	14564	13710	13924	14342	14528	14033	13770	14640	13454	13385	14612	14638	13918	14400	13727	14087	14290	14349	14482	14266	13805	13975	13420	13602	13732	14294	13826	14728	14528	14505	14009	14540	14726	13650	14667	14203	13826	14072	14050	14486	14257	14087	13871	13735	13916	14327	13800	13955	14207	14374	14126	13946	14541	14518	13991	14488	14398	14380	14712	14833	13402	14342	13734	13708	13576	13917	13247	14081	14177	13579	13775	13544	13433	13581	13662	14276	13816	13416	14215	14842	14628	14692	14446	13526	14330	13872	13700	13978	14576	13888	13852	13991	13716	13621	14244	13736	14780	14186	14343	14787	14113	14747	14348	14848	14427	14398	14139	14339	14185	14320	14535	14398	14420	13809	14546	14800	14263	13842	13897	14484	14606	14667	13328	14088	13626	14078	14043	14140	14109	13814	13722	0	13728	13883	13711	14704	14511	13572	13673	13638	14128	14091	14645	14391	13470	14039	14054	14624	14051	14386	14335	14419	14277	13770	14320	13662	13623	14798	13558	14032	14753	14514	13748	14541	14691	14546	14172	14252	14703	14110	14885	14163	14447	14514	14076	13953	13920	14312	14222	14080	13997	14761	13787	14622	13966	14758	13792	14479	14407	14250	14477	14584	14179	14651	14355	14494	14344	14549	14806	14133	14809	14206	14770	14609	14760	14442	14391	14198	14060	14014	14245	14764	13998	13741	14783
pg_15980_NZN	13392	13934	11896	12510	13509	13997	12829	11989	13742	11077	10657	14197	14247	12489	13441	11882	12930	13381	13530	13912	13431	12202	12620	10788	11433	11899	13485	12183	14390	13963	13977	12741	14009	14411	11797	14230	13145	12218	12869	12820	13959	13281	12846	12273	11915	12384	13481	12145	12548	13227	13622	12990	12523	13893	13912	12696	13949	13536	13531	14166	14594	10893	13500	11614	11759	11393	12422	10204	12646	12881	11419	11914	11259	10937	11217	11502	13337	11856	10852	13242	14551	14050	14345	13804	11153	13281	12138	11784	12569	13984	12283	12202	12534	11925	11663	13405	11963	14468	13187	13466	14272	13059	14418	13636	14591	13731	13675	13152	13462	13248	13441	13939	13843	13733	12393	14029	14573	13410	12396	12609	13828	14203	14245	10660	13000	11494	13076	12921	13202	13189	12162	12136	13725	0	12461	12095	14333	13857	11591	11791	11747	13247	12902	14286	13749	11214	12729	12793	14227	12775	13604	13563	13736	13370	11967	13452	11562	11432	14508	11525	12644	14437	13902	12052	14033	14347	14023	13212	13285	14355	12950	14590	12846	13812	13909	12958	12480	12410	13524	13100	12957	12679	14456	12149	14152	12531	14482	12161	13893	13667	13347	13817	13983	13122	14175	13596	13930	13606	14077	14571	13061	14555	13222	14521	14056	14474	13794	13692	13181	12903	12715	13381	14422	12659	12059	14540
pg_15981_NZN	13476	14331	12612	12890	13805	14165	13143	12496	14637	11743	11522	14188	14323	12803	14028	12463	13270	13636	13747	14047	13465	12391	12968	11439	11937	12690	13522	12470	14418	14121	14040	13128	14033	14506	12214	14455	13677	12636	12775	13007	14035	13387	13352	12605	12425	12744	13788	12391	12585	13463	14041	13502	12676	14333	13994	12903	13964	13897	13512	14506	14625	11618	13682	12381	12202	11990	12687	11148	12823	13616	11875	12415	11796	11685	11999	12046	13675	12711	11631	13672	14764	14477	14412	13986	11890	13945	13052	12294	12681	14356	12884	12379	13160	12524	12306	13674	12615	14579	13434	13791	14807	13256	14483	13817	14682	13903	13907	13498	13800	13519	13694	14222	13927	13893	12715	14245	14652	13700	12787	13021	13962	14326	14433	11383	13189	12311	13384	13249	13479	13425	12876	12047	13879	12461	0	12134	14414	14090	11987	12267	12050	13363	12925	14361	13871	11847	13144	13209	14220	13139	14067	13641	13847	13800	12527	13491	12035	11922	14509	11986	13253	14479	14077	12277	14079	14388	14249	13488	13372	14398	12911	14799	13617	13859	14035	13348	12923	12992	13746	13431	13422	13235	14534	12595	14327	13049	14542	12503	14041	14010	13665	14179	14253	13474	14395	13746	14087	13548	14208	14662	13275	14621	13446	14569	14377	14591	14004	13922	13575	13345	13254	13741	14554	12929	12494	14590
pg_15982_NZN	13343	14096	12189	12628	13582	14070	12847	12060	14227	11174	10884	14158	14240	12449	13664	12044	12991	13453	13583	13941	13369	12135	12649	10892	11553	12201	13451	12200	14355	13992	13968	12832	13933	14434	11887	14337	13376	12239	12699	12790	13944	13231	12988	12344	12052	12413	13532	12029	12401	13266	13802	13227	12447	14086	13916	12654	13890	13668	13453	14306	14558	10990	13517	11902	11796	11494	12383	10447	12581	13213	11460	11969	11319	11073	11482	11566	13370	12194	10997	13454	14632	14203	14348	13849	11335	13525	12500	11860	12512	14141	12456	12139	12757	12066	11833	13434	12118	14510	13179	13570	14551	12983	14411	13704	14635	13749	13763	13217	13592	13310	13486	14029	13812	13772	12377	14090	14567	13494	12374	12706	13833	14259	14319	10725	12932	11786	13120	12925	13234	13180	12423	11802	13710	12097	12135	0	14320	13923	11464	11844	11606	13169	12798	14304	13738	11299	12787	12926	14176	12832	13847	13510	13728	13531	12050	13445	11578	11459	14508	11555	12895	14398	13948	11936	14009	14359	14109	13294	13253	14362	12789	14689	13186	13773	13934	13042	12618	12615	13580	13219	13172	12930	14492	12276	14224	12713	14501	12216	13927	13816	13475	13946	14096	13253	14269	13629	13944	13472	14118	14626	13026	14576	13241	14514	14168	14503	13841	13703	13284	13075	12909	13478	14517	12648	12157	14540
pg_15984_NZN	14630	14719	14293	14442	14622	14738	14467	14266	14769	14159	14096	14830	14821	14383	14579	14279	14488	14587	14629	14716	14615	14364	14429	14138	14243	14285	14656	14352	14882	14731	14745	14460	14760	14869	14317	14841	14517	14392	14569	14509	14780	14599	14445	14387	14287	14408	14577	14347	14452	14571	14679	14502	14438	14696	14728	14539	14764	14667	14681	14783	14952	14130	14667	14330	14343	14236	14426	14036	14479	14480	14228	14311	14258	14146	14212	14214	14594	14285	14144	14587	14905	14743	14859	14722	14155	14567	14339	14289	14473	14749	14334	14405	14393	14299	14252	14550	14253	14859	14568	14642	14890	14502	14831	14699	14914	14697	14663	14535	14621	14540	14589	14734	14724	14688	14389	14719	14896	14578	14385	14417	14681	14847	14826	14080	14534	14221	14537	14446	14561	14521	14329	14401	14705	14337	14418	14322	0	14770	14211	14246	14264	14561	14554	14899	14678	14205	14417	14460	14826	14440	14635	14669	14712	14592	14302	14664	14254	14226	14918	14251	14416	14872	14766	14325	14758	14893	14779	14577	14600	14844	14557	14924	14458	14760	14739	14525	14406	14389	14661	14549	14539	14460	14890	14395	14803	14400	14919	14399	14754	14683	14672	14690	14725	14564	14786	14643	14696	14669	14801	14946	14494	14897	14572	14927	14741	14863	14713	14645	14536	14472	14426	14599	14912	14459	14378	14913
pg_15986_NZN	14346	14576	13845	14047	14392	14615	14109	13885	14578	13601	13514	14659	14685	14103	14434	13861	14170	14343	14396	14563	14337	13964	14076	13563	13753	13847	14401	13963	14753	14544	14597	14120	14613	14754	13805	14685	14289	13964	14235	14217	14549	14346	14168	13975	13837	14027	14361	13938	14130	14296	14487	14279	14098	14575	14575	14122	14582	14427	14491	14695	14848	13558	14375	13759	13823	13685	14045	13400	14180	14199	13741	13870	13705	13571	13673	13797	14357	13934	13566	14341	14832	14627	14730	14541	13660	14363	13943	13807	14142	14580	13924	14005	14032	13884	13770	14340	13820	14784	14248	14406	14768	14221	14777	14454	14860	14440	14439	14229	14362	14268	14336	14536	14503	14461	14001	14585	14833	14323	13971	14118	14507	14644	14711	13543	14213	13714	14270	14175	14247	14283	13941	14010	14511	13860	14093	13923	14769	0	13784	13835	13836	14265	14242	14693	14521	13682	14140	14145	14714	14146	14461	14392	14474	14350	13832	14459	13779	13724	14829	13755	14108	14775	14534	13932	14598	14721	14521	14234	14349	14767	14280	14849	14189	14575	14551	14171	14004	13989	14382	14189	14213	14077	14765	13979	14622	14012	14761	13965	14517	14508	14299	14503	14583	14169	14642	14425	14540	14450	14608	14828	14309	14826	14280	14803	14619	14793	14490	14485	14273	14171	14117	14353	14751	14136	13887	14826
pg_15987_NZN	13235	13845	11629	12281	13337	13933	12589	11579	13638	10474	9959	14113	14202	12102	13275	11491	12725	13240	13395	13813	13184	11689	12271	10047	10907	11611	13365	11869	14324	13861	13882	12550	13910	14349	11471	14195	12967	11914	12599	12627	13859	13146	12613	12004	11606	12159	13331	11722	12245	13053	13535	12868	12225	13792	13771	12346	13793	13380	13368	14076	14524	10140	13266	11213	11286	10889	12075	9401	12321	12655	10927	11545	10740	10313	10747	10956	13160	11441	10232	13124	14500	13935	14284	13716	10593	13172	11773	11335	12285	13892	11988	11881	12289	11526	11121	13121	11578	14409	12948	13315	14265	12746	14344	13548	14565	13594	13608	12941	13345	13071	13303	13848	13695	13588	11949	13850	14480	13160	11934	12333	13702	14136	14141	9793	12680	11107	12820	12589	12981	12935	11887	11574	13562	11585	11980	11455	14201	13775	0	11377	11113	12962	12757	14177	13585	10603	12438	12572	14161	12474	13536	13399	13618	13160	11625	13288	11151	10915	14475	11102	12446	14370	13779	11561	13956	14281	13911	13001	13160	14303	12649	14555	12590	13726	13816	12802	12221	12122	13434	12953	12833	12515	14423	11915	14111	12286	14441	11893	13788	13627	13181	13712	13913	12962	14106	13456	13788	13368	14001	14536	12771	14480	13044	14434	13952	14372	13686	13495	12998	12617	12395	13248	14395	12424	11654	14496
pg_15988_NZN	13318	13895	11861	12440	13438	13960	12684	11837	13759	10896	10494	14158	14221	12290	13320	11735	12854	13334	13453	13858	13292	12053	12484	10657	11380	11820	13444	12079	14367	13897	13935	12659	13944	14343	11714	14242	13096	12090	12753	12707	13909	13205	12718	12223	11785	12315	13406	12012	12443	13175	13621	12974	12417	13850	13836	12611	13868	13478	13446	14124	14579	10768	13421	11618	11626	11257	12257	10083	12552	12776	11297	11753	11139	10786	11135	11335	13202	11775	10701	13197	14505	13983	14318	13752	11023	13201	11988	11637	12520	13941	12114	12107	12419	11815	11511	13263	11805	14422	13066	13409	14291	12911	14368	13627	14578	13676	13654	13025	13442	13184	13355	13855	13787	13667	12249	13967	14534	13320	12232	12530	13756	14222	14250	10520	12898	11368	12994	12772	13132	13036	12095	11942	13670	11792	12266	11844	14242	13832	11383	0	11525	13098	12843	14298	13686	11039	12569	12759	14185	12604	13578	13489	13711	13310	11789	13419	11415	11309	14494	11385	12563	14390	13857	11927	13984	14332	13985	13143	13240	14337	12844	14582	12759	13773	13850	12899	12418	12340	13481	13045	12989	12685	14422	12132	14145	12412	14468	12123	13832	13671	13380	13760	13939	13059	14127	13520	13864	13490	14089	14577	12995	14531	13103	14514	14023	14413	13752	13563	13098	12793	12618	13358	14439	12530	11981	14504
pg_15991_NZN	13295	13953	11746	12383	13386	13984	12684	11706	13893	10789	10103	14135	14167	12230	13471	11656	12814	13291	13415	13854	13231	11670	12278	10151	10874	11862	13394	11890	14315	13897	13922	12602	13862	14377	11540	14217	13077	11973	12504	12571	13909	13088	12640	12147	11718	12249	13406	11823	12267	13019	13620	13012	12145	13883	13748	12394	13790	13484	13289	14144	14531	10379	13332	11381	11390	10955	12126	9802	12255	12913	11129	11659	10758	10637	10843	11074	13266	11727	10403	13283	14565	14066	14313	13768	10855	13272	12061	11336	12242	13944	12063	11940	12390	11626	11317	13181	11690	14412	12976	13424	14339	12780	14334	13569	14570	13644	13646	12923	13380	13094	13334	13904	13748	13664	12137	13976	14524	13279	12106	12432	13742	14194	14222	10157	12796	11354	12979	12702	13062	13023	12118	11484	13631	11743	12047	11601	14257	13830	11117	11521	0	13029	12597	14237	13573	10841	12607	12632	14087	12543	13620	13310	13602	13316	11747	13320	11242	11064	14472	11290	12619	14392	13780	11530	13904	14247	13993	13001	13072	14340	12625	14610	12724	13739	13842	12895	12345	12162	13476	13036	12937	12530	14438	11985	14121	12278	14482	11948	13833	13706	13234	13832	13927	12966	14176	13520	13833	13353	14042	14532	12946	14506	12998	14485	14051	14381	13695	13477	13024	12695	12479	13273	14427	12485	11823	14517
pg_15993_NZN	13929	14379	13208	13543	14050	14364	13645	13248	14472	12788	12677	14417	14492	13463	14115	13152	13648	13870	14026	14246	13957	13274	13539	12734	12971	13180	14005	13273	14592	14348	14309	13619	14315	14607	13124	14544	13888	13322	13646	13666	14303	13932	13722	13333	13160	13430	13999	13222	13463	13845	14183	13824	13501	14357	14263	13605	14337	14183	14110	14544	14755	12724	14074	13170	13140	12987	13470	12493	13602	13833	12990	13210	12996	12744	12933	13016	13993	13322	12757	13994	14742	14462	14565	14224	12890	14056	13384	13160	13541	14383	13363	13352	13515	13163	13046	13878	13200	14640	13768	14053	14679	13691	14565	14098	14728	14147	14163	13798	14000	13863	13990	14315	14181	14127	13336	14350	14713	13937	13329	13488	14197	14456	14506	12553	13657	13051	13764	13612	13808	13783	13346	13244	14129	13251	13368	13172	14561	14266	12973	13101	13036	0	13698	14525	14170	12840	13589	13619	14470	13589	14148	14015	14159	13943	13208	14044	13061	12974	14688	13001	13608	14617	14250	13179	14313	14530	14345	13838	13855	14554	13737	14762	13777	14246	14267	13691	13415	13445	14039	13761	13709	13577	14633	13395	14445	13478	14641	13361	14223	14205	13940	14278	14370	13783	14454	14068	14269	14045	14365	14737	13781	14690	13815	14660	14379	14642	14226	14127	13789	13631	13533	13971	14619	13518	13218	14688
pg_15995_NZN	13738	14521	13100	13262	14034	14346	13479	13027	14926	12464	12246	14302	14401	13298	14303	13017	13608	13853	14003	14197	13768	12799	13298	12192	12482	13189	13687	12915	14494	14297	14186	13435	14110	14625	12769	14540	13964	13027	13033	13293	14208	13613	13667	13041	12934	13147	14063	12873	12971	13657	14260	13803	12979	14535	14134	13237	14148	14104	13715	14667	14687	12420	13911	12843	12725	12555	13145	12073	13134	13994	12573	12927	12381	12447	12634	12657	13970	13264	12324	13987	14874	14668	14500	14088	12604	14211	13526	12776	13044	14519	13266	12788	13516	13046	12885	13959	13099	14676	13693	13994	14972	13582	14570	13950	14745	14074	14097	13738	14001	13718	13923	14404	14133	14111	13271	14452	14751	14019	13284	13454	14204	14464	14552	12376	13570	12889	13731	13654	13802	13801	13331	12688	14093	12907	12929	12801	14555	14244	12768	12847	12605	13699	0	14488	14026	12577	13584	13608	14299	13516	14306	13775	13964	14110	13011	13682	12629	12534	14592	12574	13626	14569	14187	12800	14219	14439	14377	13674	13501	14512	13173	14908	13952	13990	14221	13619	13288	13248	13927	13729	13722	13486	14597	12978	14430	13337	14627	12879	14196	14200	13807	14334	14395	13679	14543	13959	14255	13745	14363	14730	13614	14730	13622	14672	14576	14696	14139	14109	13861	13728	13585	13972	14634	13277	12978	14653
pg_15997_NZN	14569	14835	14297	14419	14672	14771	14495	14363	14849	14146	14130	14791	14859	14469	14744	14304	14506	14609	14657	14774	14621	14325	14423	14102	14205	14337	14639	14374	14876	14788	14744	14483	14780	14873	14216	14855	14640	14365	14502	14513	14722	14601	14587	14348	14312	14404	14647	14325	14417	14532	14704	14568	14419	14808	14772	14404	14751	14686	14704	14921	14913	14109	14633	14235	14241	14217	14409	14020	14533	14601	14216	14314	14160	14120	14229	14281	14638	14418	14121	14632	14964	14862	14853	14717	14198	14746	14442	14287	14461	14824	14404	14382	14439	14276	14224	14597	14329	14911	14525	14664	14916	14535	14891	14651	14941	14672	14702	14557	14661	14567	14658	14742	14673	14697	14322	14756	14933	14581	14342	14413	14717	14728	14818	14051	14480	14232	14542	14461	14529	14581	14381	14319	14646	14290	14365	14306	14899	14694	14187	14302	14244	14525	14487	0	14722	14139	14538	14462	14834	14552	14689	14614	14690	14604	14326	14686	14240	14242	14912	14208	14523	14885	14683	14285	14787	14809	14746	14526	14589	14879	14528	14979	14612	14734	14730	14468	14361	14421	14618	14519	14468	14443	14840	14400	14796	14420	14848	14327	14690	14732	14504	14736	14801	14458	14836	14621	14732	14624	14737	14881	14566	14909	14562	14849	14808	14899	14662	14707	14558	14488	14424	14595	14810	14450	14263	14915
pg_16000_NZS	14217	14552	13671	13929	14297	14515	13993	13683	14654	13436	13327	14594	14606	13897	14336	13701	14014	14235	14263	14435	14227	13715	13906	13358	13515	13722	14263	13756	14660	14491	14478	13938	14462	14709	13674	14646	14167	13754	13985	13994	14520	14194	14016	13819	13701	13872	14283	13749	13912	14144	14378	14116	13861	14492	14433	14028	14478	14395	14278	14645	14835	13428	14377	13707	13704	13562	13917	13284	13942	14162	13607	13742	13552	13492	13518	13573	14275	13747	13422	14295	14831	14604	14674	14429	13497	14299	13870	13654	13941	14578	13822	13796	13940	13621	13540	14199	13670	14757	14141	14309	14800	14063	14734	14343	14820	14403	14382	14117	14255	14174	14274	14517	14437	14426	13850	14554	14805	14284	13878	13949	14429	14673	14655	13365	14103	13624	14147	14056	14155	14164	13849	13745	14392	13753	13875	13740	14678	14522	13595	13690	13580	14170	14025	14722	0	13414	13940	13913	14545	13893	14384	14266	14368	14263	13736	14307	13616	13601	14753	13588	13999	14750	14460	13713	14488	14712	14567	14195	14149	14684	14041	14845	14084	14440	14482	14070	13916	13854	14304	14142	14087	13933	14773	13787	14594	13873	14763	13789	14485	14419	14259	14463	14519	14150	14637	14333	14486	14289	14558	14824	14111	14804	14122	14777	14587	14729	14407	14325	14083	13963	13888	14183	14792	13969	13763	14789
pg_16002_NZS	13040	13697	11161	11995	13151	13826	12324	11238	13246	9893	9261	14063	14130	11780	13025	11092	12522	13054	13234	13729	13057	11361	11909	9501	10487	11153	13265	11588	14261	13745	13830	12313	13857	14285	11018	14103	12725	11537	12453	12418	13756	12967	12325	11740	11199	11862	13149	11455	12035	12867	13351	12649	11991	13634	13711	12106	13709	13192	13258	13935	14494	9534	13087	10686	10856	10392	11808	8592	12123	12300	10518	11138	10098	9655	10121	10522	12900	10989	9610	12920	14462	13789	14231	13636	10037	12827	11234	10869	12112	13744	11627	11681	11920	10843	10464	12979	11021	14346	12603	13144	14036	12562	14319	13451	14514	13487	13475	12690	13205	12884	13132	13676	13606	13499	11706	13761	14445	12978	11690	12049	13606	14053	14112	9209	12519	10624	12692	12398	12827	12795	11568	11321	13458	11206	11837	11287	14192	13670	10602	11029	10835	12827	12563	14126	13401	0	12017	12074	14038	12004	13301	13248	13504	12992	11194	13240	10694	10501	14458	10707	12138	14326	13646	11319	13892	14225	13777	12802	13023	14270	12531	14469	12256	13633	13729	12558	11924	11830	13301	12702	12573	12216	14353	11571	14009	11908	14373	11590	13693	13496	12956	13560	13782	12678	14024	13345	13694	13333	13940	14497	12637	14448	12828	14396	13843	14307	13525	13397	12674	12219	11973	12990	14325	12177	11329	14464
pg_16003_NZS	13713	14055	12637	13084	13762	14152	13227	12673	13959	12054	11847	14362	14376	12975	13630	12621	13385	13687	13796	14049	13705	12905	13125	12075	12442	12502	13827	12850	14525	14076	14198	13215	14220	14471	12672	14388	13410	12875	13501	13360	14148	13713	13240	13021	12678	13045	13716	12866	13240	13662	13895	13471	13199	14004	14125	13385	14171	13844	13952	14282	14741	12028	13892	12664	12706	12414	13100	11568	13311	13260	12428	12689	12405	12019	12258	12428	13670	12559	12049	13673	14585	14117	14482	14015	12120	13587	12734	12631	13307	14107	12889	13003	13022	12520	12293	13628	12573	14556	13454	13727	14400	13452	14526	13993	14659	13984	13968	13474	13747	13605	13738	14117	14117	13995	12974	14172	14610	13656	12919	13188	14013	14414	14425	11799	13465	12370	13417	13287	13548	13540	12806	13033	14037	12730	13145	12787	14414	14138	12447	12570	12612	13587	13580	14535	13938	12028	0	13164	14371	12957	13822	13911	14039	13644	12665	13951	12563	12449	14637	12523	13017	14502	14131	12858	14212	14513	14181	13623	13763	14498	13516	14606	13161	14052	14113	13384	13081	13033	13874	13512	13433	13212	14572	12848	14299	13053	14590	12910	14124	13962	13800	13988	14121	13561	14293	13862	14125	13968	14284	14687	13354	14618	13608	14634	14156	14516	14046	13911	13405	13139	13031	13604	14585	13250	12833	14606
